,database,question,verified_output,correct
316,wta_1,Find the first name and country code of the player who did the most number of tours.,"SELECT T2.first_name ,  country_code FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id   GROUP BY T3.tours ORDER BY T3.tours DESC LIMIT 1",0
317,wta_1,What is the first name and country code of the player with the most tours?,"SELECT T2.first_name ,  country_code FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id   ORDER BY T3.tours DESC LIMIT 1",0
318,wta_1,Find the year that has the most number of matches.,SELECT matches.year FROM matches GROUP BY matches.year ORDER BY COUNT(*) DESC LIMIT 1,1
319,wta_1,Which year had the most matches?,SELECT year FROM matches GROUP BY matches.year ORDER BY COUNT(*) DESC LIMIT 1,1
320,wta_1,Find the name and rank points of the winner who won the most times.,"SELECT T2.last_name ,  T3.ranking_points FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id   ORDER BY T1.minutes DESC LIMIT 1",0
321,wta_1,"What is the name of the winner who has won the most matches, and how many rank points does this player have?",SELECT T2.last_name FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id   GROUP BY T1.winner_name ORDER BY COUNT(*) DESC LIMIT 1,0
322,wta_1,Find the name of the winner who has the highest rank points and participated in the Australian Open tourney.,SELECT T2.last_name FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id   ORDER BY T3.ranking_points DESC LIMIT 1,0
323,wta_1,What is the name of the winner with the most rank points who participated in the Australian Open tournament?,SELECT T2.last_name FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id   ORDER BY T3.ranking_points DESC LIMIT 1,0
324,wta_1,find the names of loser and winner who played in the match with greatest number of minutes.,SELECT matches.winner_name FROM matches GROUP BY matches.minutes ORDER BY matches.minutes DESC LIMIT 1,0
325,wta_1,What are the names of the winner and loser who played in the longest match?,"SELECT T2.last_name ,  T1.loser_name FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id GROUP BY T1.loser_name ORDER BY COUNT(*) DESC LIMIT 1",0
326,wta_1,Find the average ranking for each player and their first name.,"SELECT T2.first_name ,  AVG(T3.ranking) FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id   GROUP BY T2.player_id",0
327,wta_1,"What are the first names of all players, and their average rankings?",SELECT T2.first_name FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id  ,0
328,wta_1,Find the total ranking points for each player and their first name.,"SELECT ranking_points ,  T2.first_name FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id   GROUP BY T2.player_id",0
329,wta_1,find the number of players for each country.,"SELECT players.country_code ,COUNT(*) FROM players GROUP BY players.country_code",1
330,wta_1,How many players are from each country?,"SELECT players.country_code ,COUNT(*) FROM players GROUP BY players.country_code",1
331,wta_1,find the code of the country where has the greatest number of players.,SELECT T1.score FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id GROUP BY T1.score ORDER BY COUNT(*) DESC LIMIT 1,0
332,wta_1,What is the code of the country with the most players?,SELECT players.country_code FROM players GROUP BY players.country_code ORDER BY COUNT(*) DESC LIMIT 1,1
333,wta_1,Find the codes of countries that have more than 50 players.,SELECT players.country_code FROM players WHERE players.country_code > '50'  GROUP BY players.country_code HAVING COUNT(*)> 50,1
334,wta_1,What are the codes of countries with more than 50 players?,SELECT players.country_code FROM players WHERE players.country_code > '50' ,0
335,wta_1,Find the total number of tours for each ranking date.,SELECT COUNT(*) FROM rankings GROUP BY rankings.ranking_date,0
336,wta_1,How many total tours were there for each ranking date?,SELECT COUNT(*) FROM rankings GROUP BY rankings.ranking_date,0
337,wta_1,Find the number of matches happened in each year.,"SELECT matches.year ,COUNT(*) FROM matches GROUP BY matches.year",1
338,wta_1,How many matches were played in each year?,"SELECT matches.year ,COUNT(*) FROM matches GROUP BY matches.year",1
339,wta_1,Find the name and rank of the 3 youngest winners across all matches.,"SELECT T2.last_name ,  T3.ranking FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id   ORDER BY T1.winner_age ASC LIMIT 3",0
340,wta_1,What are the names and ranks of the three youngest winners across all matches?,"SELECT T2.last_name ,  T3.ranking FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id   ORDER BY T1.winner_age ASC LIMIT 3",0
341,wta_1,How many different winners both participated in the WTA Championships and were left handed?,SELECT COUNT(DISTINCT(matches.winner_ht)) FROM matches WHERE matches.tourney_name = 'WTA Championships',0
342,wta_1,Find the number of left handed winners who participated in the WTA Championships.,SELECT COUNT(*) FROM matches WHERE matches.winner_hand  ='WTA Championships',0
343,wta_1,"Find the first name, country code and birth date of the winner who has the highest rank points in all matches.","SELECT T2.first_name ,  country_code ,  birth_date FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id    JOIN rankings AS T3 ON T3.player_id = T1.winner_id   ORDER BY T3.ranking_points DESC LIMIT 1",1
344,wta_1,"What is the first name, country code, and birth date of the player with the most winner rank points across all matches?","SELECT T2.first_name ,  country_code ,  birth_date FROM players AS T2 JOIN matches AS T1 ON T2.player_id = T1.winner_id ORDER BY T1.winner_rank_points DESC LIMIT 1",1
345,wta_1,Find the number of players for each hand type.,"SELECT players.hand ,COUNT(*) FROM players GROUP BY players.hand",1
346,wta_1,How many players are there for each hand type?,"SELECT players.hand ,COUNT(*) FROM players GROUP BY players.hand",1
347,battle_death,"List the name, date and result of each battle.","SELECT battle.name ,date ,result FROM battle GROUP BY battle.id",0
348,battle_death,What is the average number of injuries caused each time?,"SELECT T1.name ,  COUNT(*) FROM battle AS T1 JOIN death AS T2 ON T1.id = T2.id GROUP BY T1.name",0
349,battle_death,What are the death and injury situations caused by the ship with tonnage 't'?,"SELECT T1.injured ,  T2.location FROM ship AS T2 JOIN death AS T1 ON T2.id = T1.id",0
350,battle_death,What are the name and results of the battles when the bulgarian commander is not 'Boril',"SELECT battle.name ,result FROM battle WHERE battle.bulgarian_commander != 'Boril' ",1
351,battle_death,What are the different ids and names of the battles that lost any 'Brig' type shipes?,SELECT DISTINCT(T1.name) FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.id,0
352,battle_death,What are the ids and names of the battles that led to more than 10 people killed in total.,SELECT T1.name FROM battle AS T1 JOIN ship AS T2 ON T1.id = T2.id WHERE T1.name > 10,0
353,battle_death,What is the ship id and name that caused most total injuries?,"SELECT T3.lost_in_battle ,  T1.name FROM battle AS T1 JOIN ship AS T3 ON T1.id = T3.id    JOIN death AS T2 ON T2.caused_by_ship_id = T3.id   ORDER BY T2.injured DESC LIMIT 1",0
354,battle_death,How many different results are there for the battles?,SELECT COUNT(DISTINCT(battle.result)) FROM battle,1
355,battle_death,How many battles did not lose any ship with tonnage '225'?,SELECT COUNT(*) FROM ship WHERE ship.tonnage  != '225' ,0
356,battle_death,What are the notes of the death events which has substring 'East'?,SELECT T2.note FROM battle AS T1 JOIN death AS T2 ON T1.id = T2.id WHERE T1.result = 'East' ,0
357,student_transcripts_tracking,What is the first and second line for all addresses?,"SELECT line_1 ,line_2 FROM Addresses",1
358,student_transcripts_tracking,How many courses in total are listed?,SELECT COUNT(*) FROM Addresses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.address_id = T2.student_enrolment_id    JOIN Courses AS T3 ON T3.course_id = T2.course_id  ,1
359,student_transcripts_tracking,How many courses are there?,SELECT COUNT(*) FROM Courses,1
360,student_transcripts_tracking,How is the math course described?,SELECT course_name FROM Courses,0
361,student_transcripts_tracking,What are the descriptions for all the math courses?,SELECT department_description FROM Courses AS T2 JOIN Degree_Programs AS T1 ON T2.course_id = T1.degree_program_id    JOIN Departments AS T3 ON T3.department_id = T1.department_id  ,0
362,student_transcripts_tracking,What is the zip code of the address in the city Port Chelsea?,SELECT Addresses.zip_postcode FROM Addresses WHERE Addresses.city  ='Port Chelsea',1
363,student_transcripts_tracking,What is the zip code for Port Chelsea?,SELECT zip_postcode FROM Addresses WHERE Addresses.city = 'Port Chelsea',1
364,student_transcripts_tracking,Which department offers the most number of degrees? List department name and id.,"SELECT COUNT(*) ,  T1.degree_summary_name ,  T2.department_id FROM Departments AS T2 JOIN Degree_Programs AS T1 ON T2.department_id = T1.department_id",0
365,student_transcripts_tracking,How many departments offer any degree?,SELECT COUNT(*) FROM Departments AS T2 JOIN Degree_Programs AS T1 ON T2.department_id = T1.department_id,0
366,student_transcripts_tracking,How many different departments offer degrees?,SELECT COUNT(DISTINCT(T1.degree_summary_name)) FROM Departments AS T2 JOIN Degree_Programs AS T1 ON T2.department_id = T1.department_id,0
367,student_transcripts_tracking,How many different degree names are offered?,SELECT COUNT(DISTINCT(Degree_Programs.degree_summary_name)) FROM Degree_Programs,1
368,student_transcripts_tracking,How many different degrees are offered?,SELECT COUNT(DISTINCT(Degree_Programs.degree_summary_name)) FROM Degree_Programs,1
369,student_transcripts_tracking,How many degrees does the engineering department offer?,SELECT COUNT(*) FROM Departments AS T2 JOIN Degree_Programs AS T1 ON T2.department_id = T1.department_id,0
370,student_transcripts_tracking,How many degrees does the engineering department have?,SELECT COUNT(*) FROM Departments AS T2 JOIN Degree_Programs AS T1 ON T2.department_id = T1.department_id,0
371,student_transcripts_tracking,What are the names and descriptions of all the sections?,"SELECT Sections.section_name ,section_description FROM Sections",1
372,student_transcripts_tracking,What are the names and descriptions for all the sections?,"SELECT T2.last_name ,  T1.section_description FROM Students AS T2 JOIN Sections AS T1 ON T2.student_id = T1.course_id",0
373,student_transcripts_tracking,List the section_name in reversed lexicographical order.,"SELECT T1.section_name ,  T2.last_name FROM Students AS T2 JOIN Sections AS T1 ON T2.student_id = T1.course_id",0
374,student_transcripts_tracking,What are the names of the sections in reverse alphabetical order?,SELECT T1.section_name FROM Students AS T2 JOIN Sections AS T1 ON T2.student_id = T1.course_id,0
375,student_transcripts_tracking,What is the semester which most student registered in? Show both the name and the id.,SELECT last_name FROM Students ORDER BY Students.student_id DESC LIMIT 1,0
376,student_transcripts_tracking,"For each semester, what is the name and id of the one with the most students registered?","SELECT T2.semester_name ,  T3.last_name ,  semester_id FROM Addresses AS T1 JOIN Students AS T3 ON T1.address_id = T3.current_address_id    JOIN Semesters AS T2 ON T2.semester_id = T3.student_id   GROUP BY T1.line_1 ORDER BY COUNT(*) DESC LIMIT 1",0
377,student_transcripts_tracking,What is the description of the department whose name has the substring the computer?,SELECT T4.department_description FROM Addresses AS T1 JOIN Degree_Programs AS T2 ON T1.address_id = T2.department_id    JOIN Departments AS T4 ON T4.department_id = T2.department_id    JOIN Students AS T3 ON T3.student_id = T2.department_id  ,0
378,student_transcripts_tracking,What is the department description for the one whose name has the word computer?,SELECT department_description FROM Addresses AS T1 JOIN Degree_Programs AS T2 ON T1.address_id = T2.department_id    JOIN Departments AS T4 ON T4.department_id = T2.department_id    JOIN Students AS T3 ON T3.student_id = T2.department_id  ,0
379,student_transcripts_tracking,"What are the first, middle, and last names, along with the ids, of all students who enrolled in 2 degree programs in one semester?","SELECT T4.middle_name ,  ssn FROM Degree_Programs AS T2 JOIN Student_Enrolment AS T1 ON T2.degree_program_id = T1.degree_program_id    JOIN Semesters AS T3 ON T3.semester_id = T1.semester_id    JOIN Students AS T4 ON T4.student_id = T1.student_id  ",0
380,student_transcripts_tracking,"Who is enrolled in a Bachelor degree program? List the first name, middle name, last name.","SELECT first_name ,last_name ,middle_name FROM Students",0
381,student_transcripts_tracking,"What are the first, middle, and last names for everybody enrolled in a Bachelors program?",SELECT middle_name FROM Degree_Programs AS T2 JOIN Student_Enrolment AS T1 ON T2.degree_program_id = T1.degree_program_id    JOIN Students AS T3 ON T3.student_id = T1.student_id  ,0
382,student_transcripts_tracking,Find the kind of program which most number of students are enrolled in?,SELECT T1.city FROM Addresses AS T1 JOIN Student_Enrolment_Courses AS T3 ON T1.address_id = T3.student_enrolment_id    JOIN Courses AS T4 ON T4.course_id = T3.course_id    JOIN Students AS T2 ON T2.student_id = T3.student_enrolment_id   GROUP BY T1.city ORDER BY COUNT(*) DESC LIMIT 1,0
383,student_transcripts_tracking,What is the degree summary name that has the most number of students enrolled?,SELECT T2.degree_summary_name FROM Degree_Programs AS T2 JOIN Student_Enrolment AS T1 ON T2.degree_program_id = T1.degree_program_id    JOIN Students AS T3 ON T3.student_id = T1.student_id   GROUP BY T2.degree_summary_name ORDER BY COUNT(*) DESC LIMIT 1,1
384,student_transcripts_tracking,Find the program which most number of students are enrolled in. List both the id and the summary.,"SELECT T1.degree_summary_description ,  T3.course_name ,  course_id ,  MAX(T1.degree_summary_description) FROM Courses AS T3 JOIN Degree_Programs AS T1 ON T3.course_id = T1.degree_program_id    JOIN Students AS T2 ON T2.student_id = T1.department_id  ",0
385,student_transcripts_tracking,"Which student has enrolled for the most times in any program? List the id, first name, middle name, last name, the number of enrollments and student id.","SELECT COUNT(*) ,  T3.student_id ,  first_name ,  last_name ,  MAX(T3.middle_name) FROM Semesters AS T2 JOIN Student_Enrolment_Courses AS T1 ON T2.semester_id = T1.student_course_id    JOIN Students AS T3 ON T3.student_id = T1.student_enrolment_id   GROUP BY T2.semester_name ORDER BY COUNT(*) DESC LIMIT 1",0
386,student_transcripts_tracking,What is the name of the semester with no students enrolled?,SELECT T2.semester_name FROM Semesters AS T2 JOIN Student_Enrolment_Courses AS T1 ON T2.semester_id = T1.student_course_id    JOIN Students AS T3 ON T3.student_id = T1.student_enrolment_id  ,0
387,student_transcripts_tracking,What are all the course names of the courses which ever have students enrolled in?,SELECT Courses.course_name FROM Courses WHERE  course_id IN (SELECT course_id  FROM Students),0
388,student_transcripts_tracking,What are the names of all courses that have some students enrolled?,SELECT Courses.course_name FROM Courses WHERE  course_id IN (SELECT course_id  FROM Students),0
389,student_transcripts_tracking,What's the name of the course with most number of enrollments?,SELECT T3.course_name FROM Courses AS T3 JOIN Student_Enrolment_Courses AS T1 ON T3.course_id = T1.course_id    JOIN Semesters AS T2 ON T2.semester_id = T1.student_course_id   GROUP BY T2.semester_name ORDER BY T2.semester_name DESC LIMIT 1,0
390,student_transcripts_tracking,What is the name of the course with the most students enrolled?,SELECT T3.course_name FROM Courses AS T3 JOIN Student_Enrolment_Courses AS T1 ON T3.course_id = T1.course_id    JOIN Students AS T2 ON T2.student_id = T1.student_enrolment_id   GROUP BY T3.course_name ORDER BY COUNT(*) DESC LIMIT 1,1
391,student_transcripts_tracking,Show the date and id of the transcript with at least 2 course results.,"SELECT T4.date_left ,  student_id FROM Courses AS T3 JOIN Student_Enrolment_Courses AS T2 ON T3.course_id = T2.course_id    JOIN Students AS T4 ON T4.student_id = T2.student_enrolment_id    JOIN Transcripts AS T1 ON T1.transcript_id = T2.student_course_id   WHERE T1.transcript_date = '2'  GROUP BY T4.date_left HAVING COUNT(*)>= 2",0
392,student_transcripts_tracking,What is the date and id of the transcript with at least 2 courses listed?,"SELECT T4.date_left ,  student_id FROM Courses AS T3 JOIN Student_Enrolment_Courses AS T2 ON T3.course_id = T2.course_id    JOIN Students AS T4 ON T4.student_id = T2.student_enrolment_id    JOIN Transcripts AS T1 ON T1.transcript_id = T2.student_course_id   WHERE T1.transcript_date = '2'  GROUP BY T4.date_left HAVING COUNT(*)>= 2",0
393,student_transcripts_tracking,What is the mobile phone number of the student named Timmothy Ward ?,SELECT Students.cell_mobile_number FROM Students WHERE Students.middle_name = 'Timmothy Ward',1
394,student_transcripts_tracking,"Who is the first student to register? List the first name, middle name and last name.","SELECT first_name ,last_name ,middle_name FROM Students",0
395,student_transcripts_tracking,"What is the first, middle, and last name of the first student to register?",SELECT Students.middle_name FROM Students,0
396,student_transcripts_tracking,"What is the first, middle, and last name of the earliest school graduate?",SELECT T2.middle_name FROM Students AS T2 JOIN Student_Enrolment AS T1 ON T2.student_id = T1.student_id,0
397,student_transcripts_tracking,Whose permanent address is different from his or her current address? List his or her first name.,"SELECT email_address ,first_name ,last_name FROM Students",0
398,student_transcripts_tracking,What is the first name of the student whose permanent address is different from his or her current one?,SELECT Students.first_name FROM Students,0
399,student_transcripts_tracking,Which address holds the most number of students currently? List the address id and all lines.,"SELECT T1.address_id ,  MAX(T1.line_3) FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id = T2.current_address_id",0
400,student_transcripts_tracking,"What is the id, line 1, and line 2 of the address with the most students?",SELECT T1.line_1 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id = T2.current_address_id GROUP BY T1.line_1 ORDER BY COUNT(*) DESC LIMIT 1,0
401,student_transcripts_tracking,What is the average transcript date?,SELECT AVG(Transcripts.transcript_date) FROM Transcripts,1
402,student_transcripts_tracking,"What is the earliest date of a transcript release, and what details can you tell me?","SELECT T4.date_left ,  T3.other_details FROM Courses AS T3 JOIN Student_Enrolment_Courses AS T2 ON T3.course_id = T2.course_id    JOIN Students AS T4 ON T4.student_id = T2.student_enrolment_id    JOIN Transcripts AS T1 ON T1.transcript_id = T2.student_course_id  ",0
403,student_transcripts_tracking,How many transcripts are released?,SELECT COUNT(*) FROM Transcripts,1
404,student_transcripts_tracking,How many transcripts are listed?,SELECT COUNT(*) FROM Transcripts,1
405,student_transcripts_tracking,What is the last transcript release date?,"SELECT T3.date_left ,  T1.transcript_date FROM Students AS T3 JOIN Transcript_Contents AS T2 ON T3.student_id = T2.student_course_id    JOIN Transcripts AS T1 ON T1.transcript_id = T2.transcript_id  ",0
406,student_transcripts_tracking,When was the last transcript released?,SELECT transcript_date FROM Transcripts,0
407,student_transcripts_tracking,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,"SELECT COUNT(DISTINCT(T5.semester_name)) ,  MAX(T5.semester_name) FROM Addresses AS T1 JOIN Student_Enrolment_Courses AS T4 ON T1.address_id = T4.student_enrolment_id    JOIN Courses AS T2 ON T2.course_id = T4.course_id    JOIN Semesters AS T5 ON T5.semester_id = T4.student_course_id    JOIN Transcripts AS T3 ON T3.transcript_id = T4.student_course_id  ",0
408,student_transcripts_tracking,"Show the date of the transcript which shows the least number of results, also list the id.",SELECT T3.date_left FROM Students AS T3 JOIN Transcript_Contents AS T2 ON T3.student_id = T2.student_course_id    JOIN Transcripts AS T1 ON T1.transcript_id = T2.transcript_id   GROUP BY T3.last_name ORDER BY T3.last_name ASC LIMIT 1,0
409,student_transcripts_tracking,What is the date and id of the transcript with the least number of results?,"SELECT T3.date_left ,  student_id FROM Students AS T3 JOIN Transcript_Contents AS T2 ON T3.student_id = T2.student_course_id    JOIN Transcripts AS T1 ON T1.transcript_id = T2.transcript_id   GROUP BY T3.last_name ORDER BY T3.last_name ASC LIMIT 1",0
410,student_transcripts_tracking,How many different addresses do the students currently live?,SELECT COUNT(DISTINCT(Students.email_address)) FROM Students,0
411,student_transcripts_tracking,What are the different addresses that have students living there?,SELECT DISTINCT(Students.email_address) FROM Students WHERE  student_id IN (SELECT student_id  FROM Students),0
412,student_transcripts_tracking,List all the student details in reversed lexicographical order.,"SELECT other_student_details ,last_name FROM Students",0
413,student_transcripts_tracking,What other details can you tell me about students in reverse alphabetical order?,SELECT other_student_details FROM Students,0
414,student_transcripts_tracking,Describe the section h.,SELECT section_name FROM Sections,0
415,student_transcripts_tracking,What is the description for the section named h?,SELECT section_description FROM Addresses AS T2 JOIN Sections AS T1 ON T2.address_id = T1.course_id,0
416,student_transcripts_tracking,Find the first name of the students who permanently live in the country Haiti or have the cell phone number 09700166582 .,SELECT T2.first_name FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id = T2.current_address_id WHERE T2.cell_mobile_number = '09700166582'  OR T1.country  ='Haiti',1
417,student_transcripts_tracking,What are the first names of the students who live in Haiti permanently or have the cell phone number 09700166582 ?,SELECT Students.first_name FROM Students WHERE Students.cell_mobile_number = '09700166582'  OR Students.last_name = 'Haiti',1
418,tvshow,List the title of all cartoons in alphabetical order.,SELECT Cartoon.title FROM Cartoon ORDER BY Cartoon.Title,1
419,tvshow,What are the titles of the cartoons sorted alphabetically?,SELECT Cartoon.title FROM Cartoon ORDER BY Cartoon.Title,1
420,tvshow,What are the names of all cartoons directed by Ben Jones?,SELECT Cartoon.written_by FROM Cartoon WHERE Cartoon.Channel = 'Ben Jones',0
421,tvshow,What is the number of cartoones written by Joseph Kuhr?,SELECT COUNT(*) FROM Cartoon WHERE Cartoon.Written_by = 'Joseph Kuhr',1
422,tvshow,list all cartoon titles and their directors ordered by their air date,"SELECT title ,  directed_by FROM TV_series AS T2 JOIN Cartoon AS T1 ON T2.id = T1.id ORDER BY T2.Air_Date",0
423,tvshow,What is the name and directors of all the cartoons that are ordered by air date?,"SELECT Cartoon.title ,directed_by FROM Cartoon ORDER BY Cartoon.Original_air_date",1
424,tvshow,What are the titles of all cartoons directed by Ben Jones or Brandon Vietti?,SELECT Cartoon.title FROM Cartoon WHERE Cartoon.Channel = 'Ben Jones' OR Cartoon.Directed_by = 'Brandon Vietti',0
425,tvshow,Which country has the most of TV Channels? List the country and number of TV Channels it has.,"SELECT COUNT(*) ,  T2.country ,  MAX(T2.Hight_definition_TV) FROM TV_Channel AS T2 JOIN TV_series AS T1 ON T2.id = T1.id GROUP BY T2.hight_definition_tv ORDER BY COUNT(*) DESC LIMIT 1",0
426,tvshow,What is the country with the most number of TV Channels and how many does it have?,SELECT TV_Channel.country FROM TV_Channel GROUP BY TV_Channel.country ORDER BY COUNT(*) DESC LIMIT 1,0
427,tvshow,List the number of different series names and contents in the TV Channel table.,"SELECT T2.content ,  COUNT(DISTINCT(T2.series_name)) FROM TV_Channel AS T2 JOIN Cartoon AS T1 ON T2.id = T1.id WHERE T2.series_name  ='TV Channel' AND T2.Content  ='TV Channel'",0
428,tvshow,How many different series and contents are listed in the TV Channel table?,"SELECT content ,  COUNT(DISTINCT(T2.series_name)) FROM TV_Channel AS T2 JOIN Cartoon AS T1 ON T2.id = T1.id WHERE T1.Title =  'TV Channel'",0
429,tvshow,"What is the content of TV Channel with serial name ""Sky Radio""?",SELECT TV_Channel.content FROM TV_Channel WHERE TV_Channel.series_name = 'Sky Radio' ,1
430,tvshow,What is the content of the series Sky Radio?,SELECT T2.content FROM TV_Channel AS T2 JOIN TV_series AS T1 ON T2.id = T1.id,0
431,tvshow,"What is the Package Option of TV Channel with serial name ""Sky Radio""?",SELECT TV_Channel.package_option FROM TV_Channel WHERE TV_Channel.series_name = 'Sky Radio' ,1
432,tvshow,What are the Package Options of the TV Channels whose series names are Sky Radio?,SELECT TV_Channel.package_option FROM TV_Channel WHERE TV_Channel.series_name  ='Sky Radio',1
433,tvshow,How many TV Channel using language English?,SELECT COUNT(*) FROM TV_Channel,0
434,tvshow,How many TV Channels use the English language?,SELECT COUNT(*) FROM TV_Channel,0
435,tvshow,List the language used least number of TV Channel. List language and number of TV Channel.,"SELECT COUNT(*) ,TV_Channel.language FROM TV_Channel ORDER BY TV_Channel.Hight_definition_TV ASC LIMIT 1",0
436,tvshow,List each language and the number of TV Channels using it.,"SELECT TV_Channel.language ,COUNT(*) ,TV_Channel.language FROM TV_Channel GROUP BY TV_Channel.language",0
437,tvshow,"For each language, list the number of TV Channels that use it.","SELECT TV_Channel.language ,COUNT(*) ,TV_Channel.language FROM TV_Channel GROUP BY TV_Channel.language",0
438,tvshow,"What is the TV Channel that shows the cartoon ""The Rise of the Blue Beetle!""? List the TV Channel's series name.","SELECT T1.channel ,  T2.series_name ,  title FROM TV_Channel AS T2 JOIN Cartoon AS T1 ON T2.id = T1.id",0
439,tvshow,"List the title of all  Cartoons showed on TV Channel with series name ""Sky Radio"".",SELECT T1.title FROM TV_Channel AS T2 JOIN Cartoon AS T1 ON T2.id = T1.id WHERE T2.series_name = 'Sky Radio'  AND T1.Title = 'Cartoons' AND T2.Hight_definition_TV = 'TV Channel',0
440,tvshow,"What is the title of all the cartools that are on the TV Channel with the series name ""Sky Radio""?",SELECT T1.title FROM TV_Channel AS T2 JOIN Cartoon AS T1 ON T2.id = T1.id WHERE T2.series_name = 'Sky Radio'  AND T1.Written_by  ='TV Channel',0
441,tvshow,List the Episode of all TV series sorted by rating.,SELECT TV_series.episode FROM TV_series ORDER BY TV_series.Rating,1
442,tvshow,What are 3 most highly rated episodes in the TV series table and what were those ratings?,"SELECT T1.episode ,  T2.series_name ,  MAX(T1.Episode) FROM TV_Channel AS T2 JOIN TV_series AS T1 ON T2.id = T1.id",0
443,tvshow,What is minimum and maximum share of TV series?,"SELECT TV_series.share ,MIN(TV_series.Share) ,MAX(TV_series.Share) FROM TV_series",0
444,tvshow,What is the maximum and minimum share for the TV series?,"SELECT MAX(TV_series.Share) ,MIN(TV_series.Share) FROM TV_series",1
445,tvshow,"What is the air date of TV series with Episode ""A Love of a Lifetime""?",SELECT TV_series.air_date FROM TV_series WHERE TV_series.Episode = 'A Love of a Lifetime' ,1
446,tvshow,"When did the episode ""A Love of a Lifetime"" air?",SELECT episode FROM TV_series,0
447,tvshow,"What is Weekly Rank of TV series with Episode ""A Love of a Lifetime""?",SELECT TV_series.weekly_rank FROM TV_series WHERE TV_series.Episode = 'A Love of a Lifetime' ,1
448,tvshow,"What is the weekly rank for the episode ""A Love of a Lifetime""?",SELECT weekly_rank FROM TV_series WHERE TV_series.Episode  = 'A Love of a Lifetime' ,1
449,tvshow,"What is the TV Channel of TV series with Episode ""A Love of a Lifetime""? List the TV Channel's series name.","SELECT T3.series_name ,  T1.title FROM TV_Channel AS T3 JOIN TV_series AS T2 ON T3.id = T2.id    JOIN Cartoon AS T1 ON T1.id = T2.id   WHERE T2.Episode  = 'A Love of a Lifetime' ",0
450,tvshow,"What is the name of the series that has the episode ""A Love of a Lifetime""?",SELECT T1.title FROM TV_Channel AS T3 JOIN TV_series AS T2 ON T3.id = T2.id    JOIN Cartoon AS T1 ON T1.id = T2.id   WHERE T2.Episode = 'A Love of a Lifetime' ,0
451,tvshow,"List the Episode of all  TV series showed on TV Channel with series name ""Sky Radio"".",SELECT TV_series.episode FROM TV_series WHERE TV_series.Episode = 'Sky Radio'  AND TV_series.Channel = 'TV Channel',0
452,tvshow,Find the number of cartoons directed by each of the listed directors.,SELECT COUNT(*) FROM Cartoon,0
453,tvshow,How many cartoons did each director create?,"SELECT Cartoon.Directed_by ,COUNT(*) FROM Cartoon GROUP BY Cartoon.directed_by",1
454,tvshow,Find the production code and channel of the most recently aired cartoon .,"SELECT T1.production_code ,  T2.channel FROM TV_series AS T2 JOIN Cartoon AS T1 ON T2.id = T1.id ORDER BY T2.Air_Date DESC LIMIT 1",0
455,tvshow,What is the produdction code and channel of the most recent cartoon ?,"SELECT T1.production_code ,  T2.channel FROM TV_series AS T2 JOIN Cartoon AS T1 ON T2.id = T1.id ORDER BY T1.Directed_by DESC LIMIT 1",0
456,tvshow,Find the package choice and series name of the TV channel that has high definition TV.,"SELECT TV_Channel.package_option ,series_name FROM TV_Channel",0
457,tvshow,What are the package options and the name of the series for the TV Channel that supports high definition TV?,"SELECT T2.package_option ,  T1.title FROM TV_Channel AS T2 JOIN Cartoon AS T1 ON T2.id = T1.id",0
458,tvshow,which countries' tv channels are playing some cartoon written by Todd Casey?,"SELECT T2.country ,  T1.channel FROM TV_Channel AS T2 JOIN Cartoon AS T1 ON T2.id = T1.id WHERE T1.Directed_by = 'Todd Casey'",0
