,database,question,verified_output,correct
2228,sakila_1,Which film has the most copies in the inventory? List both title and id.,SELECT T3.film_id FROM address AS T2 JOIN film_actor AS T4 ON T2.address_id = T4.actor_id    JOIN film AS T3 ON T3.film_id = T4.film_id    JOIN inventory AS T1 ON T1.inventory_id = T4.film_id  ,0
2229,sakila_1,What is the title and id of the film that has the greatest number of copies in inventory?,"SELECT film.title ,film_id FROM film GROUP BY film.title ORDER BY COUNT(*) DESC LIMIT 1",1
2230,sakila_1,Return the title and inventory id of the film that is rented most often.,"SELECT film.title ,film_id FROM film",0
2231,sakila_1,How many languages are in these films?,SELECT COUNT(*) FROM language AS T1 JOIN film AS T2 ON T1.language_id = T2.language_id,0
2232,sakila_1,Count the number of different languages in these films.,"SELECT COUNT(*) ,  COUNT(*) FROM language AS T1 JOIN film AS T2 ON T1.language_id = T2.language_id",0
2233,sakila_1,What are all the movies rated as R? List the titles.,SELECT title FROM film WHERE film.rental_rate = 'R',0
2234,sakila_1,Return the titles of any movies with an R rating.,SELECT film.title FROM film,0
2235,sakila_1,Which staff handled least number of payments? List the full name and the id.,"SELECT COUNT(*) ,  T3.length ,  T1.name FROM category AS T1 JOIN film_category AS T2 ON T1.category_id = T2.category_id    JOIN film AS T3 ON T3.film_id = T2.film_id    JOIN staff AS T4 ON T4.staff_id = T2.category_id  ",0
2236,sakila_1,Give the full name and staff id of the staff who has handled the fewest payments.,"SELECT T2.first_name ,  username FROM payment AS T1 JOIN staff AS T2 ON T1.payment_id = T2.address_id GROUP BY T2.username ORDER BY COUNT(*) ASC LIMIT 1",0
2237,sakila_1,Which language does the film AIRPORT POLLOCK use? List the language name.,"SELECT T2.name ,  T1.rental_date FROM category AS T2 JOIN film AS T4 ON T2.category_id = T4.language_id    JOIN language AS T3 ON T3.language_id = T4.language_id    JOIN rental AS T1 ON T1.rental_id = T4.film_id  ",0
2238,sakila_1,How many stores are there?,SELECT COUNT(*) FROM store,1
2239,sakila_1,Count the number of stores.,SELECT COUNT(*) FROM store,1
2240,sakila_1,Count the number of different film ratings.,SELECT COUNT(DISTINCT(film.rating)) FROM film,1
2241,sakila_1,Return the titles of films that include 'Deleted Scenes' in their special feature section.,SELECT film.title FROM film,0
2242,sakila_1,How many items in inventory does store 1 have?,SELECT COUNT(*) FROM inventory AS T2 JOIN rental AS T1 ON T2.inventory_id = T1.inventory_id    JOIN payment AS T3 ON T3.payment_id = T1.customer_id  ,0
2243,sakila_1,Count the number of items store 1 has in stock.,SELECT COUNT(*) FROM store,0
2244,sakila_1,When did the first payment happen?,SELECT payment_date FROM payment,0
2245,sakila_1,What was the date of the earliest payment?,SELECT payment.payment_date FROM payment,0
2246,sakila_1,Return the address and email of the customer with the first name Linda.,"SELECT T1.address ,  T2.email FROM address AS T1 JOIN payment AS T3 ON T1.address_id = T3.customer_id    JOIN customer AS T2 ON T2.customer_id = T3.customer_id   WHERE T2.first_name  ='Linda'",0
2247,sakila_1,What is the first name and the last name of the customer who made the earliest rental?,"SELECT T2.first_name ,  last_name FROM customer AS T2 JOIN rental AS T1 ON T2.customer_id = T1.customer_id",0
2248,sakila_1,Return the full name of the customer who made the first rental.,SELECT customer.first_name FROM customer,0
2249,sakila_1,What is the full name of the staff member who has rented a film to a customer with the first name April and the last name Burns?,SELECT T4.first_name FROM customer AS T1 JOIN film_actor AS T3 ON T1.customer_id = T3.actor_id    JOIN film AS T2 ON T2.film_id = T3.film_id    JOIN staff AS T4 ON T4.staff_id = T3.actor_id   WHERE T4.first_name  ='April' OR T4.first_name  ='Burns' AND T4.last_name  ='Burns',0
2250,sakila_1,Return the full name of the staff who provided a customer with the first name April and the last name Burns with a film rental.,SELECT T3.first_name FROM customer AS T2 JOIN rental AS T1 ON T2.customer_id = T1.customer_id    JOIN staff AS T3 ON T3.staff_id = T1.staff_id   WHERE T3.first_name  ='April' OR T3.first_name  ='Burns' AND T3.last_name  ='Burns',0
2251,sakila_1,Return the id of the store with the most customers.,SELECT T1.store_id FROM store AS T1 JOIN customer AS T2 ON T1.store_id = T2.store_id GROUP BY T1.store_id ORDER BY COUNT(*) DESC LIMIT 1,0
2252,sakila_1,What is the largest payment amount?,SELECT MAX(payment.payment_date) FROM payment,0
2253,sakila_1,Return the amount of the largest payment.,SELECT payment.amount FROM payment,0
2254,sakila_1,What are the first names of customers who have not rented any films after '2005-08-23 02:06:01'?,SELECT customer.first_name FROM customer WHERE  customer_id NOT IN (SELECT customer_id  FROM film),0
2255,loan_1,How many bank branches are there?,SELECT COUNT(*) FROM customer,0
2256,loan_1,Count the number of bank branches.,SELECT COUNT(*) FROM bank,1
2257,loan_1,How many customers are there?,SELECT COUNT(*) FROM customer,0
2258,loan_1,What is the total number of customers across banks?,SELECT COUNT(*) FROM bank AS T1 JOIN customer AS T2 ON T1.branch_ID = T2.branch_ID,0
2259,loan_1,Find the number of customers in the banks at New York City.,SELECT COUNT(*) FROM bank AS T1 JOIN customer AS T2 ON T1.branch_ID = T2.branch_ID WHERE T2.state = 'New York' OR T2.state = 'City',0
2260,loan_1,What is the total number of customers who use banks in New York City?,SELECT COUNT(*) FROM bank AS T1 JOIN customer AS T2 ON T1.branch_ID = T2.branch_ID,0
2261,loan_1,Find the average number of customers in all banks of Utah state.,SELECT AVG(T1.state) FROM bank AS T1 JOIN customer AS T2 ON T1.branch_ID = T2.branch_ID WHERE T1.state  = 'Utah',0
2262,loan_1,What is the average number of customers across banks in the state of Utah?,SELECT AVG(T1.state) FROM bank AS T1 JOIN customer AS T2 ON T1.branch_ID = T2.branch_ID WHERE T1.state  ='Utah',0
2263,loan_1,Find the average number of customers cross all banks.,SELECT COUNT(*) FROM customer,0
2264,loan_1,What city and state is the bank with the name morningside in?,"SELECT city ,state FROM bank",0
2265,loan_1,Find the branch names of banks in the New York state.,SELECT bank.bname FROM bank WHERE bank.state  = 'New York',1
2266,loan_1,What are the names of banks in the state of New York?,SELECT bank.bname FROM bank,0
2267,loan_1,List the name of all customers sorted by their account balance in ascending order.,SELECT customer.cust_name FROM customer ORDER BY customer.credit_score ASC,1
2268,loan_1,"What are the names of all customers, ordered by account balance?",SELECT customer.cust_name FROM customer ORDER BY customer.credit_score,1
2269,loan_1,"Find the state, account type, and credit score of the customer whose number of loan is 0.","SELECT customer.state ,acc_type ,credit_score FROM customer GROUP BY customer.state",0
2270,loan_1,"What are the states, account types, and credit scores for customers who have 0 loans?","SELECT state ,acc_type ,credit_score FROM customer GROUP BY customer.state HAVING COUNT (*) = 0",0
2271,loan_1,Find the number of different cities which banks are located at.,SELECT COUNT(DISTINCT(bank.city)) FROM bank,1
2272,loan_1,In how many different cities are banks located?,SELECT COUNT(DISTINCT(bank.city)) FROM bank,1
2273,loan_1,Find the number of different states which banks are located at.,SELECT COUNT(DISTINCT(bank.state)) FROM bank,1
2274,loan_1,In how many different states are banks located?,SELECT COUNT(DISTINCT(bank.state)) FROM bank,1
2275,loan_1,How many distinct types of accounts are there?,SELECT DISTINCT(customer.acc_type) FROM customer,0
2276,loan_1,Count the number of different account types.,SELECT COUNT(DISTINCT(customer.acc_type)) FROM customer,1
2277,loan_1,Find the name and account balance of the customer whose name includes the letter ‘a’.,"SELECT customer.cust_name ,credit_score FROM customer",0
2278,loan_1,What are the names and account balances of customers with the letter a in their names?,"SELECT customer.cust_name ,credit_score FROM customer",0
2279,loan_1,Find the total account balance of each customer from Utah or Texas.,SELECT customer.credit_score FROM customer WHERE customer.state = 'Utah' OR customer.state = 'Texas' GROUP BY customer.cust_id,0
2280,loan_1,Find the name of customers whose credit score is below the average credit scores of all customers.,SELECT customer.cust_name FROM customer,0
2281,loan_1,What are the names of customers with credit score less than the average credit score across customers?,SELECT customer.cust_name FROM customer,0
2282,loan_1,Find the branch name of the bank that has the most number of customers.,SELECT bank.bname FROM bank GROUP BY bank.bname ORDER BY COUNT(*) DESC LIMIT 1,0
2283,loan_1,What is the name of the bank branch with the greatest number of customers?,SELECT T2.cust_name FROM customer AS T2 JOIN loan AS T1 ON T2.cust_ID = T1.cust_ID GROUP BY T2.cust_name ORDER BY COUNT(*) DESC LIMIT 1,0
2284,loan_1,Find the name of customer who has the lowest credit score.,SELECT customer.cust_name FROM customer ORDER BY customer.credit_score ASC LIMIT 1,1
2285,loan_1,What is the name of the customer with the worst credit score?,SELECT customer.cust_name FROM customer,0
2286,loan_1,"Find the name, account type, and account balance of the customer who has the highest credit score.","SELECT customer.cust_name ,acc_type ,credit_score FROM customer ORDER BY customer.credit_score DESC LIMIT 1",0
2287,loan_1,"What is the name, account type, and account balance corresponding to the customer with the highest credit score?","SELECT cust_name ,acc_type ,credit_score FROM customer ORDER BY customer.credit_score DESC LIMIT 1",0
2288,loan_1,Find the name of customer who has the highest amount of loans.,SELECT T2.cust_name FROM customer AS T2 JOIN loan AS T1 ON T2.cust_ID = T1.cust_ID ORDER BY T1.amount DESC LIMIT 1,0
2289,loan_1,What is the name of the customer who has greatest total loan amount?,SELECT T2.cust_name FROM customer AS T2 JOIN loan AS T1 ON T2.cust_ID = T1.cust_ID ORDER BY T1.amount DESC LIMIT 1,0
2290,loan_1,Find the state which has the most number of customers.,SELECT customer.state FROM customer GROUP BY customer.state ORDER BY COUNT(*) DESC LIMIT 1,0
2291,loan_1,Which state has the greatest total number of bank customers?,"SELECT COUNT(*) ,customer.state FROM customer GROUP BY customer.state ORDER BY COUNT(*) DESC LIMIT 1",0
2292,loan_1,"For each account type, find the average account balance of customers with credit score lower than 50.","SELECT customer.acc_type ,credit_score FROM customer WHERE customer.credit_score < '50'  GROUP BY customer.acc_type",0
2293,loan_1,What is the average account balance of customers with credit score below 50 for the different account types?,SELECT customer.credit_score FROM customer WHERE customer.credit_score < '50'  AND customer.acc_type,0
2294,loan_1,"For each state, find the total account balance of customers whose credit score is above 100.","SELECT customer.state ,credit_score FROM customer WHERE customer.credit_score > '100'  GROUP BY customer.state",0
2295,loan_1,Find the total amount of loans offered by each bank branch.,"SELECT loan.loan_type ,loan.amount FROM loan GROUP BY loan.loan_type",0
2296,loan_1,Find the name of customers who have more than one loan.,SELECT T2.cust_name FROM customer AS T2 JOIN loan AS T1 ON T2.cust_ID = T1.cust_ID GROUP BY T2.cust_name HAVING COUNT(*)> 1,1
2297,loan_1,What are the names of customers who have taken out more than one loan?,SELECT T2.cust_name FROM customer AS T2 JOIN loan AS T1 ON T2.cust_ID = T1.cust_ID GROUP BY T2.cust_name HAVING COUNT(*)> 1,1
2298,loan_1,Find the name and account balance of the customers who have loans with a total amount of more than 5000.,"SELECT T2.bname ,  T1.amount FROM bank AS T2 JOIN customer AS T3 ON T2.branch_ID = T3.branch_ID    JOIN loan AS T1 ON T1.loan_ID = T3.branch_ID   WHERE T1.amount > '5000' ",0
2299,loan_1,Find the name of bank branch that provided the greatest total amount of loans.,SELECT T2.cust_name FROM customer AS T2 JOIN loan AS T1 ON T2.cust_ID = T1.cust_ID ORDER BY T1.amount DESC LIMIT 1,0
2300,loan_1,What is the name of the bank branch that has lent the greatest amount?,SELECT T3.cust_name FROM bank AS T2 JOIN customer AS T3 ON T2.branch_ID = T3.branch_ID    JOIN loan AS T1 ON T1.loan_ID = T3.branch_ID   ORDER BY T1.amount DESC LIMIT 1,0
2301,loan_1,Find the name of bank branch that provided the greatest total amount of loans to customers with credit score is less than 100.,SELECT T2.cust_name FROM customer AS T2 JOIN loan AS T1 ON T2.cust_ID = T1.cust_ID WHERE T2.credit_score < '100'  ORDER BY T1.amount DESC LIMIT 1,0
2302,loan_1,Find the name of bank branches that provided some loans.,SELECT T3.cust_name FROM bank AS T2 JOIN customer AS T3 ON T2.branch_ID = T3.branch_ID    JOIN loan AS T1 ON T1.loan_ID = T3.branch_ID  ,0
2303,loan_1,What are the names of the different banks that have provided loans?,SELECT bank.bname FROM bank WHERE  branch_ID IN (SELECT branch_ID  FROM loan),1
2304,loan_1,Find the name and credit score of the customers who have some loans.,"SELECT customer.cust_name ,  credit_score FROM customer WHERE  cust_ID IN (SELECT cust_ID  FROM loan)",1
2305,loan_1,Find the the name of the customers who have a loan with amount more than 3000.,SELECT T2.cust_name FROM customer AS T2 JOIN loan AS T1 ON T2.cust_ID = T1.cust_ID WHERE T1.amount > '3000' ,1
2306,loan_1,What are the names of customers who have a loan of more than 3000 in amount?,SELECT T2.bname FROM bank AS T2 JOIN customer AS T3 ON T2.branch_ID = T3.branch_ID    JOIN loan AS T1 ON T1.loan_ID = T3.branch_ID   WHERE T1.amount > 3000,0
2307,loan_1,Find the city and name of bank branches that provide business loans.,"SELECT T2.city ,  T3.cust_name FROM bank AS T2 JOIN customer AS T3 ON T2.branch_ID = T3.branch_ID    JOIN loan AS T1 ON T1.loan_ID = T3.branch_ID  ",0
2308,loan_1,What are the names and cities of bank branches that offer loans for business?,"SELECT T3.cust_name ,  T2.city FROM bank AS T2 JOIN customer AS T3 ON T2.branch_ID = T3.branch_ID    JOIN loan AS T1 ON T1.loan_ID = T3.branch_ID  ",0
2309,loan_1,Find the names of bank branches that have provided a loan to any customer whose credit score is below 100.,SELECT T3.cust_name FROM bank AS T2 JOIN customer AS T3 ON T2.branch_ID = T3.branch_ID    JOIN loan AS T1 ON T1.loan_ID = T3.branch_ID   WHERE T3.credit_score < '100' ,0
2310,loan_1,What are the names of banks that have loaned money to customers with credit scores below 100?,SELECT T2.bname FROM bank AS T2 JOIN customer AS T3 ON T2.branch_ID = T3.branch_ID    JOIN loan AS T1 ON T1.loan_ID = T3.branch_ID   WHERE T3.credit_score < '100' ,1
2311,loan_1,Find the total amount of loans provided by bank branches in the state of New York.,SELECT T1.amount FROM bank AS T2 JOIN loan AS T1 ON T2.branch_ID = T1.branch_ID WHERE T2.city = 'York',0
2312,loan_1,What is the total amount of money loaned by banks in New York state?,SELECT T1.amount FROM bank AS T2 JOIN loan AS T1 ON T2.branch_ID = T1.branch_ID,0
2313,loan_1,Find the average credit score of the customers who have some loan.,SELECT customer.credit_score FROM customer WHERE  cust_ID IN (SELECT cust_ID  FROM loan),0
2314,loan_1,What is the average credit score for customers who have taken a loan?,SELECT credit_score FROM customer AS T2 JOIN loan AS T1 ON T2.cust_ID = T1.cust_ID,0
2315,loan_1,Find the average credit score of the customers who do not have any loan.,SELECT customer.credit_score FROM customer WHERE  cust_ID NOT IN (SELECT cust_ID  FROM loan),0
2316,loan_1,What is the average credit score for customers who have never taken a loan?,SELECT credit_score FROM customer AS T2 JOIN loan AS T1 ON T2.cust_ID = T1.cust_ID,0
2317,behavior_monitoring,How many assessment notes are there in total?,SELECT COUNT(*) FROM Assessment_Notes AS T1 JOIN Behavior_Incident AS T2 ON T1.notes_id = T2.student_id,1
2318,behavior_monitoring,What are the dates of the assessment notes?,SELECT Assessment_Notes.date_of_notes FROM Assessment_Notes,1
2319,behavior_monitoring,How many addresses have zip code 197?,SELECT COUNT(*) FROM Addresses WHERE Addresses.zip_postcode  = '197' ,1
2320,behavior_monitoring,How many distinct incident type codes are there?,SELECT COUNT(DISTINCT(Ref_Incident_Type.incident_type_code)) FROM Ref_Incident_Type,1
2321,behavior_monitoring,Return all distinct detention type codes.,SELECT DISTINCT(Ref_Detention_Type.detention_type_code) FROM Ref_Detention_Type,1
2322,behavior_monitoring,"What are the start and end dates for incidents with incident type code ""NOISE""?",SELECT date_address_to FROM Student_Addresses AS T1 JOIN Behavior_Incident AS T2 ON T1.student_id = T2.student_id WHERE T2.incident_type_code  = 'NOISE' ,0
2323,behavior_monitoring,Return all detention summaries.,SELECT detention_summary FROM Detention,1
2324,behavior_monitoring,Return the cell phone number and email address for all students.,"SELECT cell_mobile_number ,email_address FROM Students",1
2325,behavior_monitoring,"What is the gender of the teacher with last name ""Medhurst""?",SELECT Teachers.gender FROM Teachers WHERE Teachers.last_name = 'Medhurst' ,1
2326,behavior_monitoring,"What is the incident type description for the incident type with code ""VIOLENCE""?",SELECT incident_type_description FROM Ref_Detention_Type AS T2 JOIN Students_in_Detention AS T3 ON T2.detention_type_code = T3.detention_id    JOIN Ref_Incident_Type AS T1 ON T1.incident_type_code = T3.incident_id   WHERE T2.detention_type_code  = 'VIOLENCE' ,0
2327,behavior_monitoring,Find the maximum and minimum monthly rental for all student addresses.,"SELECT MAX(Student_Addresses.monthly_rental) ,MIN(Student_Addresses.monthly_rental) FROM Student_Addresses",1
2328,behavior_monitoring,"Find the first names of teachers whose email address contains the word ""man"".",SELECT Teachers.first_name FROM Teachers WHERE Teachers.email_address = 'man' ,0
2329,behavior_monitoring,List all cities of addresses in alphabetical order.,SELECT Addresses.city FROM Addresses ORDER BY Addresses.city,1
2330,behavior_monitoring,Find the first names and last names of teachers in alphabetical order of last name.,"SELECT Teachers.first_name ,last_name FROM Teachers ORDER BY Teachers.last_name",1
2331,behavior_monitoring,"Find all information about student addresses, and sort by monthly rental in descending order.","SELECT T2.other_details ,  T3.recommendations ,  T1.monthly_rental FROM Teachers AS T2 JOIN Behavior_Incident AS T3 ON T2.teacher_id = T3.student_id    JOIN Student_Addresses AS T1 ON T1.student_id = T3.student_id   ORDER BY T1.monthly_rental DESC",0
2332,behavior_monitoring,Find the id and first name of the student that has the most number of assessment notes?,"SELECT Students.student_id ,first_name FROM Students GROUP BY Students.student_id ORDER BY COUNT(*) DESC LIMIT 1",0
2333,behavior_monitoring,Find the ids and first names of the 3 teachers that have the most number of assessment notes?,"SELECT Teachers.teacher_id ,first_name FROM Teachers GROUP BY Teachers.teacher_id ORDER BY COUNT(*) DESC LIMIT 1",0
2334,behavior_monitoring,Find the id and last name of the student that has the most behavior incidents?,"SELECT T1.email_address ,  last_name FROM Students AS T1 JOIN Behavior_Incident AS T2 ON T1.student_id = T2.student_id GROUP BY T1.last_name ORDER BY COUNT(*) DESC LIMIT 1",0
2335,behavior_monitoring,What are the id and first name of the student whose addresses have the highest average monthly rental?,"SELECT T3.email_address ,  first_name ,  MAX(T3.date_first_rental) ,  AVG(T3.date_first_rental) FROM Addresses AS T1 JOIN Student_Addresses AS T2 ON T1.address_id = T2.address_id    JOIN Students AS T3 ON T3.student_id = T2.student_id   ORDER BY AVG(T3.date_first_rental) DESC LIMIT 1",0
2336,behavior_monitoring,Find the id and city of the student address with the highest average monthly rental.,"SELECT T2.address_id ,  city ,  MAX(T1.monthly_rental) ,  AVG(T1.monthly_rental) FROM Addresses AS T2 JOIN Student_Addresses AS T1 ON T2.address_id = T1.address_id   ORDER BY AVG(T1.monthly_rental) DESC LIMIT 1",0
2337,behavior_monitoring,What are the code and description of the most frequent behavior incident type?,"SELECT T2.detention_type_code ,  T1.incident_type_description FROM Ref_Detention_Type AS T2 JOIN Students_in_Detention AS T3 ON T2.detention_type_code = T3.detention_id    JOIN Ref_Incident_Type AS T1 ON T1.incident_type_code = T3.incident_id    JOIN Behavior_Incident AS T4 ON T4.incident_id = T3.incident_id   GROUP BY T2.detention_type_code ORDER BY COUNT(*) DESC LIMIT 1",0
2338,behavior_monitoring,"Find the dates of assessment notes for students with first name ""Fanny"".",SELECT T1.date_of_notes FROM Students AS T2 JOIN Assessment_Notes AS T1 ON T2.student_id = T1.student_id WHERE T2.first_name = 'Fanny' ,1
2339,behavior_monitoring,"Find the texts of assessment notes for teachers with last name ""Schuster"".",SELECT T2.text_of_notes FROM Students AS T1 JOIN Teachers AS T3 ON T1.student_id = T3.teacher_id    JOIN Assessment_Notes AS T2 ON T2.notes_id = T3.teacher_id   WHERE T1.last_name = 'Schuster' ,0
2340,behavior_monitoring,"Find the start and end dates of behavior incidents of students with last name ""Fahey"".",SELECT T2.date_incident_end FROM Students AS T1 JOIN Behavior_Incident AS T2 ON T1.student_id = T2.student_id WHERE T1.last_name = 'Fahey' ,0
2341,behavior_monitoring,"Find the start and end dates of detentions of teachers with last name ""Schultz"".",SELECT T2.date_of_notes FROM Students AS T3 JOIN Assessment_Notes AS T2 ON T3.student_id = T2.student_id    JOIN Detention AS T1 ON T1.detention_id = T2.student_id   WHERE T3.last_name = 'Schultz' ,0
2342,behavior_monitoring,What are the id and zip code of the address with the highest monthly rental?,"SELECT T2.country ,  zip_postcode FROM Addresses AS T2 JOIN Student_Addresses AS T1 ON T2.address_id = T1.address_id   ORDER BY T1.monthly_rental DESC LIMIT 1",0
2343,behavior_monitoring,What is the cell phone number of the student whose address has the lowest monthly rental?,SELECT T3.cell_mobile_number FROM Addresses AS T1 JOIN Student_Addresses AS T2 ON T1.address_id = T2.address_id    JOIN Students AS T3 ON T3.student_id = T2.student_id   ORDER BY T3.date_first_rental ASC LIMIT 1,0
2344,behavior_monitoring,What are the monthly rentals of student addresses in Texas state?,SELECT T1.monthly_rental FROM Addresses AS T2 JOIN Student_Addresses AS T1 ON T2.address_id = T1.address_id   WHERE T2.state_province_county  = 'Texas',1
2345,behavior_monitoring,What are the first names and last names of students with address in Wisconsin state?,"SELECT T3.first_name ,  last_name FROM Addresses AS T1 JOIN Student_Addresses AS T2 ON T1.address_id = T2.address_id    JOIN Students AS T3 ON T3.student_id = T2.student_id   WHERE T1.state_province_county  = 'Wisconsin'",0
2346,behavior_monitoring,What are the line 1 and average monthly rentals of all student addresses?,"SELECT T2.line_2 ,  T1.monthly_rental FROM Addresses AS T2 JOIN Student_Addresses AS T1 ON T2.address_id = T1.address_id  ",0
2347,behavior_monitoring,"What is the zip code of the address where the teacher with first name ""Lyla"" lives?",SELECT T3.zip_postcode FROM Addresses AS T3 JOIN Student_Addresses AS T1 ON T3.address_id = T1.address_id    JOIN Students AS T2 ON T2.student_id = T1.student_id    JOIN Teachers AS T4 ON T4.teacher_id = T1.student_id   WHERE T2.first_name = 'Lyla'  OR T2.first_name = 'lives' ,0
2348,behavior_monitoring,"What are the email addresses of teachers whose address has zip code ""918""?",SELECT T2.email_address FROM Addresses AS T1 JOIN Teachers AS T2 ON T1.address_id = T2.address_id WHERE T1.zip_postcode = '918' ,1
2349,behavior_monitoring,How many students are not involved in any behavior incident?,SELECT COUNT(*) FROM Students AS T1 JOIN Behavior_Incident AS T2 ON T1.student_id = T2.student_id,0
2350,assets_maintenance,How many assets does each maintenance contract contain? List the number and the contract id.,"SELECT T2.other_contract_details ,  COUNT(*) ,  COUNT(*) FROM Maintenance_Contracts AS T2 JOIN Assets AS T1 ON T2.maintenance_contract_id = T1.maintenance_contract_id GROUP BY T2.other_contract_details",0
2351,assets_maintenance,How many assets does each third party company supply? List the count and the company id.,"SELECT COUNT(*) ,  COUNT(*) FROM Third_Party_Companies AS T2 JOIN Maintenance_Engineers AS T3 ON T2.company_id = T3.company_id    JOIN Assets AS T1 ON T1.asset_id = T3.company_id   GROUP BY T2.company_id",0
2352,assets_maintenance,Which parts have more than 2 faults? Show the part name and id.,"SELECT part_name ,  T4.part_id FROM Parts AS T4 JOIN Engineer_Skills AS T2 ON T4.part_id = T2.engineer_id    JOIN Maintenance_Engineers AS T3 ON T3.engineer_id = T2.engineer_id    JOIN Fault_Log AS T1 ON T1.fault_log_entry_id = T2.engineer_id  ",0
2353,assets_maintenance,"List all every engineer's first name, last name, details and coresponding skill description.","SELECT T2.skill_description ,  T3.first_name ,  last_name ,  other_details FROM Skills AS T2 JOIN Engineer_Skills AS T1 ON T2.skill_id = T1.skill_id    JOIN Maintenance_Engineers AS T3 ON T3.engineer_id = T1.engineer_id  ",1
2354,assets_maintenance,"For all the faults of different parts, what are all the decriptions of the skills required to fix them? List the name of the faults and the skill description.","SELECT T1.staff_name ,  T5.other_fault_details FROM Parts AS T4 JOIN Skills_Required_To_Fix AS T2 ON T4.part_id = T2.part_fault_id    JOIN Skills AS T3 ON T3.skill_id = T2.skill_id    JOIN Staff AS T1 ON T1.staff_id = T2.skill_id    JOIN Part_Faults AS T5 ON T5.part_fault_id = T2.part_fault_id  ",0
2355,assets_maintenance,How many assets can each parts be used in? List the part name and the number.,SELECT COUNT(*) FROM Parts AS T3 JOIN Engineer_Skills AS T1 ON T3.part_id = T1.engineer_id    JOIN Maintenance_Engineers AS T2 ON T2.engineer_id = T1.engineer_id   GROUP BY T3.part_id,0
2356,assets_maintenance,What are all the fault descriptions and the fault status of all the faults recoreded in the logs?,"SELECT T1.fault_description ,  T2.fault_status FROM Fault_Log AS T1 JOIN Engineer_Visits AS T2 ON T1.fault_log_entry_id = T2.fault_log_entry_id",0
2357,assets_maintenance,How many engineer visits are required at most for a single fault log? List the number and the log entry id.,"SELECT COUNT(*) ,  COUNT(*) FROM Maintenance_Engineers AS T4 JOIN Fault_Log_Parts AS T1 ON T4.engineer_id = T1.fault_log_entry_id    JOIN Fault_Log AS T2 ON T2.fault_log_entry_id = T1.fault_log_entry_id    JOIN Engineer_Visits AS T3 ON T3.engineer_visit_id = T1.fault_log_entry_id  ",0
2358,assets_maintenance,What are all the distinct last names of all the engineers?,SELECT DISTINCT(T2.last_name) FROM Maintenance_Engineers AS T2 JOIN Engineer_Skills AS T1 ON T2.engineer_id = T1.engineer_id,0
2359,assets_maintenance,How many fault status codes are recorded in the fault log parts table?,SELECT COUNT(*) FROM Parts AS T4 JOIN Fault_Log_Parts AS T1 ON T4.part_id = T1.part_fault_id    JOIN Fault_Log AS T2 ON T2.fault_log_entry_id = T1.fault_log_entry_id    JOIN Engineer_Visits AS T3 ON T3.engineer_visit_id = T1.fault_log_entry_id  ,0
2360,assets_maintenance,Which engineers have never visited to maintain the assets? List the engineer first name and last name.,"SELECT T3.skill_description ,  T4.first_name ,  last_name FROM Skills AS T3 JOIN Engineer_Skills AS T2 ON T3.skill_id = T2.skill_id    JOIN Assets AS T1 ON T1.asset_id = T2.skill_id    JOIN Maintenance_Engineers AS T4 ON T4.engineer_id = T2.engineer_id  ",0
2361,assets_maintenance,When was the first asset acquired?,SELECT asset_model FROM Assets,0
2362,assets_maintenance,Which part fault requires the most number of skills to fix? List part id and name.,"SELECT T3.part_id ,  T4.fault_short_name FROM Parts AS T3 JOIN Skills_Required_To_Fix AS T2 ON T3.part_id = T2.part_fault_id    JOIN Skills AS T1 ON T1.skill_id = T2.skill_id    JOIN Part_Faults AS T4 ON T4.part_fault_id = T2.part_fault_id   GROUP BY T3.part_id ORDER BY COUNT(*) DESC LIMIT 1",0
2363,assets_maintenance,Which staff have contacted which engineers? List the staff name and the engineer first name and last name.,SELECT staff_name FROM Staff AS T3 JOIN Engineer_Visits AS T1 ON T3.staff_id = T1.contact_staff_id    JOIN Maintenance_Engineers AS T4 ON T4.engineer_id = T1.engineer_id    JOIN Engineer_Skills AS T2 ON T2.engineer_id = T1.engineer_id  ,0
2364,assets_maintenance,Which skill is used in fixing the most number of faults? List the skill id and description.,"SELECT T2.skill_id ,  skill_description ,  MAX(T1.other_fault_details) FROM Skills AS T2 JOIN Skills_Required_To_Fix AS T3 ON T2.skill_id = T3.skill_id    JOIN Fault_Log AS T1 ON T1.fault_log_entry_id = T3.part_fault_id   GROUP BY T1.other_fault_details ORDER BY COUNT(*) DESC LIMIT 1",0
2365,assets_maintenance,What are all the distinct asset models?,SELECT DISTINCT(Assets.asset_model) FROM Assets,1
2366,assets_maintenance,Which part has the least chargeable amount? List the part id and amount.,"SELECT part_id ,MIN(Parts.chargeable_amount) FROM Parts",0
2367,assets_maintenance,Which company started the earliest the maintenance contract? Show the company name.,"SELECT T2.company_name ,  T3.first_name FROM Third_Party_Companies AS T2 JOIN Maintenance_Contracts AS T1 ON T2.company_id = T1.maintenance_contract_company_id    JOIN Maintenance_Engineers AS T3 ON T3.engineer_id = T1.maintenance_contract_id  ",0
2368,assets_maintenance,Which gender makes up the majority of the staff?,SELECT Staff.gender FROM Staff,0
