,database,question,verified_output,correct
1911,county_public_safety,Show names of cities and names of counties they are in.,SELECT city.name FROM city,0
1912,county_public_safety,"What are the names of cities, as well as the names of the counties they correspond to?",SELECT city.name FROM city,0
1913,county_public_safety,Show white percentages of cities and the crime rates of counties they are in.,"SELECT T1.white ,  T2.crime_rate FROM county_public_safety AS T2 JOIN city AS T1 ON T2.County_ID = T1.County_ID",1
1914,county_public_safety,"What are the white percentages of cities, and the corresponding crime rates of the counties they correspond to?","SELECT T1.white ,  T2.crime_rate FROM county_public_safety AS T2 JOIN city AS T1 ON T2.County_ID = T1.County_ID",1
1915,county_public_safety,Show the name of cities in the county that has the largest number of police officers.,SELECT T1.name FROM county_public_safety AS T2 JOIN city AS T1 ON T2.County_ID = T1.County_ID GROUP BY T2.police_officers ORDER BY T2.Police_officers DESC LIMIT 1,0
1916,county_public_safety,What are the names of cities that are in the county with the most police officers?,SELECT T1.name FROM county_public_safety AS T2 JOIN city AS T1 ON T2.County_ID = T1.County_ID ORDER BY T2.Police_officers DESC LIMIT 1,0
1917,county_public_safety,Show the number of cities in counties that have a population more than 20000.,SELECT COUNT(*) FROM county_public_safety AS T2 JOIN city AS T1 ON T2.County_ID = T1.County_ID WHERE T2.Population > '20000' ,1
1918,county_public_safety,Show the crime rate of counties with a city having white percentage more than 90.,SELECT T2.crime_rate FROM county_public_safety AS T2 JOIN city AS T1 ON T2.County_ID = T1.County_ID WHERE T1.White = '90' ,0
1919,county_public_safety,What are the crime rates of counties that contain cities that have white percentages of over 90?,SELECT T2.crime_rate FROM county_public_safety AS T2 JOIN city AS T1 ON T2.County_ID = T1.County_ID WHERE T1.White > '90' ,1
1920,county_public_safety,Please show the police forces and the number of counties with each police force.,SELECT county_public_safety.police_force FROM county_public_safety GROUP BY county_public_safety.police_force,0
1921,county_public_safety,How many counties correspond to each police force?,"SELECT county_public_safety.Police_force ,COUNT(*) ,population FROM county_public_safety GROUP BY county_public_safety.police_force",0
1922,county_public_safety,What is the location shared by most counties?,SELECT location FROM county_public_safety ORDER BY county_public_safety.Population DESC LIMIT 1,1
1923,county_public_safety,Which location has the most corresponding counties?,SELECT location FROM county_public_safety ORDER BY county_public_safety.Population DESC LIMIT 1,1
1924,county_public_safety,List the names of counties that do not have any cities.,SELECT county_public_safety.name FROM county_public_safety WHERE  County_ID NOT IN (SELECT County_ID  FROM city),1
1925,county_public_safety,What are the names of counties that do not contain any cities?,SELECT T2.name FROM county_public_safety AS T2 JOIN city AS T1 ON T2.County_ID = T1.County_ID,0
1926,county_public_safety,Show the names of cities in counties that have a crime rate less than 100.,SELECT T1.name FROM county_public_safety AS T2 JOIN city AS T1 ON T2.County_ID = T1.County_ID WHERE T2.Crime_rate < '100' ,1
1927,county_public_safety,What are the names of cities that are in counties that have a crime rate below 100?,SELECT T1.name FROM county_public_safety AS T2 JOIN city AS T1 ON T2.County_ID = T1.County_ID WHERE T2.Crime_rate < '100' ,1
1928,county_public_safety,Show the case burden of counties in descending order of population.,SELECT county_public_safety.case_burden FROM county_public_safety ORDER BY county_public_safety.Population DESC,1
1929,county_public_safety,"What are the case burdens of counties, ordered descending by population?",SELECT county_public_safety.case_burden FROM county_public_safety ORDER BY county_public_safety.Population DESC,1
1930,inn_1,Find the names of all modern rooms with a base price below $160 and two beds.,SELECT T2.firstname FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room WHERE T1.basePrice < '160'  OR T1.basePrice < 'two' ,0
1931,inn_1,What are the names of modern rooms that have a base price lower than $160 and two beds.,SELECT T2.firstname FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room WHERE T1.basePrice < '160'  OR T1.basePrice < 'two' ,0
1932,inn_1,Find all the rooms that have a price higher than 160 and can accommodate more than 2 people. Report room names and ids.,"SELECT code ,  room ,  firstname FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room WHERE T1.basePrice > '160'  AND T2.Adults",0
1933,inn_1,What are the room names and ids of all the rooms that cost more than 160 and can accommodate more than two people.,"SELECT Rooms.roomname ,roomid FROM Rooms",0
1934,inn_1,Find the most popular room in the hotel. The most popular room is the room that had seen the largest number of reservations.,"SELECT Reservations.room ,MAX(Reservations.Room) FROM Reservations GROUP BY Reservations.room ORDER BY COUNT(*) DESC LIMIT 1",0
1935,inn_1,Which room has the largest number of reservations?,SELECT Reservations.room FROM Reservations GROUP BY Reservations.room ORDER BY COUNT(*) DESC LIMIT 1,0
1936,inn_1,Find the number of kids staying in the rooms reserved by a person called ROY SWEAZ.,SELECT COUNT(*) FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room WHERE T2.Kids  ='ROY SWEAZ',0
1937,inn_1,How many times does ROY SWEAZY has reserved a room.,"SELECT COUNT(*) ,rate FROM Reservations WHERE Reservations.Room =  'ROY SWEAZY'",0
1938,inn_1,Find the number of times ROY SWEAZY has reserved a room.,SELECT COUNT(*) FROM Reservations WHERE Reservations.Room  = 'ROY SWEAZY',0
1939,inn_1,"Which room has the highest rate? List the room's full name, rate, check in and check out date.",SELECT room FROM Reservations,0
1940,inn_1,"Return the name, rate, check in and check out date for the room with the highest rate.","SELECT firstname ,rate FROM Reservations ORDER BY Reservations.Rate DESC LIMIT 1",0
1941,inn_1,How many king beds are there?,SELECT COUNT(*) FROM Rooms,0
1942,inn_1,Find the total number of king beds available.,SELECT COUNT(*) FROM Rooms,0
1943,inn_1,List the names and decor of rooms that have a king bed. Sort the list by their price.,"SELECT T2.firstname ,  T1.decor FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room",0
1944,inn_1,What are the names and decor of rooms with a king bed? Sort them by their price,"SELECT T2.firstname ,  T1.decor FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room",0
1945,inn_1,Which room has cheapest base price? List the room's name and the base price.,"SELECT room ,  T1.baseprice FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room",0
1946,inn_1,What are the room name and base price of the room with the lowest base price?,"SELECT Rooms.roomname ,baseprice FROM Rooms ORDER BY Rooms.basePrice ASC LIMIT 1",1
1947,inn_1,What is the decor of room Recluse and defiance?,SELECT Rooms.decor FROM Rooms,0
1948,inn_1,"Return the decor of the room named ""Recluse and defiance"".",SELECT Rooms.decor FROM Rooms,0
1949,inn_1,"For each bed type, find the average base price of different bed type.","SELECT Rooms.bedtype ,AVG(Rooms.basePrice) FROM Rooms GROUP BY Rooms.bedtype",1
1950,inn_1,What is the total number of people who could stay in the modern rooms in this inn?,SELECT COUNT(*) FROM Reservations,0
1951,inn_1,What is the least popular kind of decor?,SELECT MIN(Rooms.decor) FROM Rooms,0
1952,inn_1,How many rooms are there?,"SELECT COUNT(*) ,room FROM Reservations",0
1953,inn_1,What is the total number of rooms available in this inn?,SELECT COUNT(*) FROM Reservations,0
1954,inn_1,Find the number of rooms with a king bed.,SELECT COUNT(*) FROM Rooms,0
1955,inn_1,How many rooms have a king bed?,"SELECT COUNT(*) ,  room FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room",0
1956,inn_1,Find the number of rooms for each bed type.,"SELECT Rooms.bedtype ,COUNT(*) FROM Rooms GROUP BY Rooms.bedtype",1
1957,inn_1,What are the number of rooms for each bed type?,"SELECT Rooms.bedtype ,COUNT(*) FROM Rooms GROUP BY Rooms.bedtype",1
1958,inn_1,Find the name of the room with the maximum occupancy.,SELECT Rooms.roomname FROM Rooms,0
1959,inn_1,What is the name of the room that can accommodate the most people?,SELECT Rooms.roomname FROM Rooms,0
1960,inn_1,Find the id and name of the most expensive base price room.,"SELECT T2.code ,  firstname FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room ORDER BY T2.Room DESC LIMIT 1",0
1961,inn_1,Which room has the highest base price?,SELECT room FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room ORDER BY T1.basePrice DESC LIMIT 1,0
1962,inn_1,List the type of bed and name of all traditional rooms.,"SELECT T1.bedtype ,  T2.room FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room",0
1963,inn_1,What are the bed type and name of all the rooms with traditional decor?,"SELECT Rooms.bedtype ,roomname FROM Rooms",0
1964,inn_1,Find the number of rooms with king bed for each decor type.,"SELECT Rooms.decor ,COUNT(*) FROM Rooms GROUP BY Rooms.decor",0
1965,inn_1,How many rooms have king beds? Report the number for each decor type.,"SELECT T1.decor ,  COUNT(*) ,  COUNT(*) ,  room FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room GROUP BY T1.decor",0
1966,inn_1,What is the average minimum and price of the rooms for each different decor.,"SELECT T2.rate ,  MIN(T2.Rate) FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room GROUP BY T1.decor",0
1967,inn_1,List the name of all rooms sorted by their prices.,SELECT Rooms.roomname FROM Rooms,0
1968,inn_1,Sort all the rooms according to the price. Just report the room names.,"SELECT room ,  firstname FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room",0
1969,inn_1,"How many rooms cost more than 120, for each different decor?","SELECT COUNT(*) ,  room FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room WHERE T1.decor > 120 GROUP BY room",0
1970,inn_1,"For each bed type, find the average room price.","SELECT bedtype ,  AVG(T2.Room) FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room GROUP BY T1.bedtype",0
1971,inn_1,"What is the average base price of rooms, for each bed type?","SELECT Rooms.bedtype ,Rooms.baseprice FROM Rooms GROUP BY Rooms.bedtype",0
1972,inn_1,List the name of rooms with king or queen bed.,SELECT Rooms.roomname FROM Rooms,0
1973,inn_1,What are the names of rooms that have either king or queen bed?,SELECT T2.firstname FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room,0
1974,inn_1,Find the number of distinct bed types available in this inn.,SELECT COUNT(DISTINCT(Rooms.bedType)) FROM Rooms,1
1975,inn_1,Find the name and id of the top 3 expensive rooms.,"SELECT T2.firstname ,  code FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room",0
1976,inn_1,What are the name and id of the three highest priced rooms?,"SELECT Reservations.firstname ,code FROM Reservations ORDER BY Reservations.Room DESC LIMIT 3",0
1977,inn_1,What are the name of rooms that cost more than the average.,SELECT Rooms.roomname FROM Rooms,0
1978,inn_1,Find the number of rooms that do not have any reservation.,SELECT COUNT(*) FROM Rooms WHERE  RoomId NOT IN (SELECT RoomId  FROM Reservations),1
1979,inn_1,How many rooms have not had any reservation yet?,"SELECT COUNT(*) ,room FROM Reservations WHERE  Code NOT IN (SELECT Code  FROM Reservations)",0
1980,inn_1,Return the name and number of reservations made for each of the rooms.,"SELECT Reservations.firstname ,COUNT(*) ,Reservations.firstname FROM Reservations GROUP BY firstname",0
1981,inn_1,"For each room, find its name and the number of times reservations were made for it.","SELECT Reservations.room ,COUNT(*) ,Reservations.room ,firstname FROM Reservations GROUP BY Reservations.room",0
1982,inn_1,Find the names of rooms that have been reserved for more than 60 times.,SELECT T2.firstname FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room GROUP BY T2.firstname HAVING COUNT(*)> 60,0
1983,inn_1,What are the names of rooms whose reservation frequency exceeds 60 times?,SELECT T2.firstname FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room,0
1984,inn_1,Find the name of rooms whose base price is between 120 and 150.,SELECT Rooms.roomname FROM Rooms WHERE Rooms.basePrice  BETWEEN 120 AND 150,1
1985,inn_1,Which rooms cost between 120 and 150? Give me the room names.,SELECT room FROM Reservations WHERE Reservations.FirstName  = '150' ,0
1986,inn_1,Find the name of rooms booked by some customers whose first name contains ROY.,SELECT T1.roomname FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room WHERE T2.FirstName  ='ROY',0
1987,inn_1,"What are the name of rooms booked by customers whose first name has ""ROY"" in part?",SELECT T1.roomname FROM Rooms AS T1 JOIN Reservations AS T2 ON T1.RoomId = T2.Room WHERE T2.FirstName = 'ROY'  OR T2.FirstName = 'in part' ,0
1988,local_govt_mdm,"How many business rates are related to each cmi cross reference? List cross reference id, master customer id and the n","SELECT source_system_code ,  cmi_cross_ref_id ,  T1.cmi_details FROM Customer_Master_Index AS T1 JOIN CMI_Cross_References AS T2 ON T1.master_customer_id = T2.master_customer_id",0
1989,local_govt_mdm,Wat is the tax source system code and master customer id of the taxes related to each parking fine id?,"SELECT CMI_Cross_References.source_system_code ,CMI_Cross_References.source_system_code FROM CMI_Cross_References GROUP BY source_system_code",0
1990,local_govt_mdm,"What are the renting arrears tax ids related to the customer master index whose detail is not 'Schmidt, Kertzmann and Lubowitz'?",SELECT cmi_details FROM Customer_Master_Index AS T1 JOIN Rent_Arrears AS T5 ON T1.master_customer_id = T5.council_tax_id   WHERE T1.cmi_details  != 'Schmidt Kertzmann and Lubowitz' ,0
1991,local_govt_mdm,How many different source system code for the cmi cross references are there?,SELECT COUNT(DISTINCT(CMI_Cross_References.source_system_code)) FROM CMI_Cross_References,1
1992,local_govt_mdm,"List all information about customer master index, and sort them by details in descending order.",SELECT cmi_details FROM Customer_Master_Index ORDER BY Customer_Master_Index.cmi_details DESC,0
1993,local_govt_mdm,List the council tax ids and their related cmi cross references of all the parking fines.,SELECT CMI_Cross_References.source_system_code FROM CMI_Cross_References,0
1994,local_govt_mdm,How many council taxes are collected for renting arrears ?,SELECT COUNT(*) FROM Council_Tax AS T3 JOIN Rent_Arrears AS T1 ON T3.council_tax_id = T1.council_tax_id  ,0
1995,local_govt_mdm,"What are the distinct cross reference source system codes which are related to the master customer details 'Gottlieb, Becker and Wyman'?",SELECT DISTINCT(T2.source_system_code) FROM Customer_Master_Index AS T1 JOIN CMI_Cross_References AS T2 ON T1.master_customer_id = T2.master_customer_id WHERE T1.cmi_details  = 'Gottlieb Becker and Wyman' ,1
1996,local_govt_mdm,Which distinct source system code includes the substring 'en'?,SELECT DISTINCT(CMI_Cross_References.source_system_code) FROM CMI_Cross_References WHERE CMI_Cross_References.source_system_code  = 'en' ,0
1997,party_host,How many parties are there?,SELECT COUNT(*) FROM party,1
1998,party_host,Count the number of parties.,SELECT COUNT(*) FROM party,1
1999,party_host,What are the themes and locations of parties?,"SELECT party.party_theme ,location FROM party",1
2000,party_host,Give me the theme and location of each party.,"SELECT party.party_theme ,location FROM party GROUP BY party.party_id",1
2001,party_host,"Show the first year and last year of parties with theme ""Spring"" or ""Teqnology"".","SELECT party.first_year ,last_year FROM party WHERE party.Party_Theme = 'Spring'  OR party.Party_Theme = 'Teqnology' ",1
2002,party_host,"What are the first year and last year of the parties whose theme is ""Spring"" or ""Teqnology""?","SELECT party.first_year ,last_year FROM party WHERE party.Party_Theme = 'Spring'  OR party.Party_Theme = 'Teqnology' ",1
2003,party_host,What is the location of the party with the most hosts?,SELECT T1.location FROM party AS T1 JOIN party_host AS T3 ON T1.Party_ID = T3.Party_ID    JOIN host AS T2 ON T2.Host_ID = T3.Host_ID   GROUP BY T1.location ORDER BY COUNT(*) DESC LIMIT 1,0
2004,party_host,Show different nationalities along with the number of hosts of each nationality.,"SELECT COUNT(*) ,host.nationality FROM host GROUP BY host.nationality",1
2005,party_host,How many hosts does each nationality have? List the nationality and the count.,"SELECT COUNT(*) ,nationality FROM host GROUP BY host.nationality",1
2006,party_host,Show the most common nationality of hosts.,SELECT host.nationality FROM host GROUP BY host.nationality ORDER BY COUNT(*) DESC LIMIT 1,1
2007,party_host,Which nationality has the most hosts?,SELECT nationality FROM host GROUP BY host.nationality ORDER BY COUNT(*) DESC LIMIT 1,1
2008,party_host,Show the themes of parties and the names of the party hosts.,"SELECT T1.party_theme ,  T2.name FROM party AS T1 JOIN party_host AS T3 ON T1.Party_ID = T3.Party_ID    JOIN host AS T2 ON T2.Host_ID = T3.Host_ID  ",1
2009,party_host,Show the locations of parties and the names of the party hosts in ascending order of the age of the host.,"SELECT T1.location ,  T2.name FROM party AS T1 JOIN party_host AS T3 ON T1.Party_ID = T3.Party_ID    JOIN host AS T2 ON T2.Host_ID = T3.Host_ID   ORDER BY  T2.Name ASC",0
2010,party_host,"For each party, find its location and the name of its host. Sort the result in ascending order of the age of the host.","SELECT host.age ,nationality ,name FROM host GROUP BY host.age",0
2011,party_host,Show the locations of parties with hosts older than 50.,SELECT T1.location FROM party AS T1 JOIN party_host AS T3 ON T1.Party_ID = T3.Party_ID    JOIN host AS T2 ON T2.Host_ID = T3.Host_ID   WHERE T2.Age > '50' ,1
2012,party_host,Show the host names for parties with number of hosts greater than 20.,"SELECT COUNT(*) ,host.name FROM host",0
2013,party_host,Show the name and the nationality of the oldest host.,"SELECT host.name ,nationality FROM host ORDER BY host.Age DESC LIMIT 1",1
2014,party_host,What are the name and the nationality of the host of the highest age?,"SELECT host.name ,nationality FROM host ORDER BY host.Age DESC LIMIT 1",1
2015,party_host,List the names of hosts who did not serve as a host of any party in our record.,SELECT host.name FROM host,0
2016,party_host,What are the names of hosts who did not host any party in our record?,SELECT T2.name FROM party AS T1 JOIN party_host AS T3 ON T1.Party_ID = T3.Party_ID    JOIN host AS T2 ON T2.Host_ID = T3.Host_ID  ,0
2017,storm_record,How many regions do we have?,SELECT COUNT(*) FROM region,1
2018,storm_record,Count the number of regions.,SELECT COUNT(*) FROM region,1
2019,storm_record,Show all region code and region name sorted by the codes.,"SELECT region_code ,region_name FROM region ORDER BY region.Region_code",1
2020,storm_record,"What are the codes and names for all regions, sorted by codes?","SELECT T1.region_code ,  T3.name FROM storm AS T3 JOIN affected_region AS T2 ON T3.Storm_ID = T2.Storm_ID    JOIN region AS T1 ON T1.Region_id = T2.Region_id   ORDER BY T1.Region_code",0
2021,storm_record,List all region names in alphabetical order.,SELECT region_name FROM region ORDER BY region.Region_name,1
2022,storm_record,What are the names of the regions in alphabetical order?,SELECT T1.name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id   ORDER BY T1.Name,0
2023,storm_record,Show names for all regions except for Denmark.,SELECT name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id   WHERE T3.Region_name != 'Denmark',0
2024,storm_record,Return the names of all regions other than Denmark.,SELECT T1.name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id   WHERE T3.Region_name  ='Denmark',0
2025,storm_record,How many storms had death records?,SELECT COUNT(*) FROM storm,0
2026,storm_record,Count the number of storms in which at least 1 person died.,SELECT COUNT(*) FROM storm HAVING COUNT(*)>= 1,0
2027,storm_record,"List name, dates active, and number of deaths for all storms with at least 1 death.","SELECT storm.Number_Deaths ,storm.dates_active ,name FROM storm WHERE storm.Number_Deaths = '1'  GROUP BY storm.dates_active HAVING COUNT(*)>= 1",0
2028,storm_record,"What are the names, dates active, and number of deaths for storms that had 1 or more death?","SELECT storm.Number_Deaths ,storm.dates_active ,name FROM storm WHERE storm.Number_Deaths = '1'  GROUP BY storm.dates_active HAVING COUNT(*)>= 1",0
2029,storm_record,Show the average and maximum damage for all storms with max speed higher than 1000.,"SELECT AVG(storm.Damage_millions_USD) ,MAX(storm.Damage_millions_USD) FROM storm WHERE storm.Max_speed > '1000' ",1
2030,storm_record,What is the average and maximum damage in millions for storms that had a max speed over 1000?,"SELECT AVG(storm.Damage_millions_USD) ,MAX(storm.Damage_millions_USD) FROM storm WHERE storm.Max_speed > '1000' ",1
2031,storm_record,What is the total number of deaths and damage for all storms with a max speed greater than the average?,"SELECT storm.Number_Deaths ,storm.damage_millions_usd FROM storm",0
2032,storm_record,Return the total number of deaths and total damange in millions for storms that had a max speed greater than the average.,"SELECT storm.Number_Deaths ,storm.damage_millions_usd FROM storm",0
2033,storm_record,List name and damage for all storms in a descending order of max speed.,"SELECT storm.name ,damage_millions_usd FROM storm ORDER BY storm.Max_speed",0
2034,storm_record,"What are the names and damage in millions for storms, ordered by their max speeds descending?","SELECT name ,damage_millions_usd FROM storm ORDER BY storm.Max_speed DESC",1
2035,storm_record,How many regions are affected?,SELECT COUNT(*) FROM region,0
2036,storm_record,Count the number of different affected regions.,SELECT COUNT(*) FROM affected_region,0
2037,storm_record,Show the name for regions not affected.,SELECT name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id  ,0
2038,storm_record,What are the names of regions that were not affected?,SELECT T1.name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id  ,0
2039,storm_record,Show the name for regions and the number of storms for each region.,"SELECT COUNT(*) ,  T1.name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id   GROUP BY T3.region_id",0
2040,storm_record,How many storms occured in each region?,SELECT COUNT(*) FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id   GROUP BY T3.region_id,0
2041,storm_record,List the name for storms and the number of affected regions for each storm.,"SELECT COUNT(*) ,  T1.name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID GROUP BY T1.storm_id",1
2042,storm_record,How many regions were affected by each storm?,SELECT COUNT(*) FROM storm AS T3 JOIN affected_region AS T2 ON T3.Storm_ID = T2.Storm_ID    JOIN region AS T1 ON T1.Region_id = T2.Region_id   GROUP BY T3.storm_id,0
2043,storm_record,What is the storm name and max speed which affected the greatest number of regions?,"SELECT T1.name ,  max_speed FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id   GROUP BY T1.name ORDER BY COUNT(*) DESC LIMIT 1",0
2044,storm_record,Return the name and max speed of the storm that affected the most regions.,"SELECT T1.name ,  max_speed FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id   GROUP BY T1.max_speed ORDER BY COUNT(*) DESC LIMIT 1",0
2045,storm_record,Show the name of storms which don't have affected region in record.,SELECT storm.name FROM storm WHERE  Storm_ID IN (SELECT Storm_ID  FROM affected_region),0
2046,storm_record,What are the names of storms that did not affect any regions?,SELECT T1.name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id  ,0
2047,storm_record,What are the region names affected by the storm with a number of deaths of least 10?,SELECT region.region_name FROM region,0
2048,storm_record,Return the names of the regions affected by storms that had a death count of at least 10.,SELECT T1.name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id   WHERE T1.Number_Deaths = '10'  GROUP BY T1.name HAVING COUNT(*)>= 10,0
2049,storm_record,"Show all storm names affecting region ""Denmark"".",SELECT name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id  ,0
2050,storm_record,Show the region name with at least two storms.,SELECT region_name FROM storm AS T3 JOIN affected_region AS T2 ON T3.Storm_ID = T2.Storm_ID    JOIN region AS T1 ON T1.Region_id = T2.Region_id   GROUP BY T1.region_name HAVING COUNT(*)>= 2,1
2051,storm_record,What are the names of regions with two or more storms?,SELECT T1.name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id  ,0
2052,storm_record,Find the names of the regions which were affected by the storm that killed the greatest number of people.,SELECT T1.name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id   GROUP BY T1.name ORDER BY COUNT(*) DESC LIMIT 1,0
2053,storm_record,What are the names of regions that were affected by the storm in which the most people died?,SELECT T1.name FROM storm AS T1 JOIN affected_region AS T2 ON T1.Storm_ID = T2.Storm_ID    JOIN region AS T3 ON T3.Region_id = T2.Region_id  ,0
2054,election,How many counties are there in total?,SELECT COUNT(*) FROM county,1
2055,election,Count the total number of counties.,SELECT COUNT(*) FROM election,0
2056,election,Show the county name and population of all counties.,"SELECT T1.county_name ,  population FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID",1
2057,election,What are the name and population of each county?,SELECT county.population FROM county GROUP BY county.county_id,0
2058,election,Show the average population of all counties.,SELECT AVG(T1.Population) FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID,1
2059,election,On average how large is the population of the counties?,SELECT AVG(T1.Population) FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID,1
2060,election,Return the maximum and minimum population among all counties.,"SELECT MAX(county.Population) ,MIN(county.Population) FROM county",1
2061,election,What are the maximum and minimum population of the counties?,"SELECT MAX(T1.Population) ,  MIN(T1.Population) FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID",1
2062,election,Show all the distinct districts for elections.,SELECT DISTINCT(election.District) FROM election,1
2063,election,What are the distinct districts for elections?,SELECT DISTINCT(election.District) FROM election,1
2064,election,"Show the zip code of the county with name ""Howard"".",SELECT county.zip_code FROM county,0
2065,election,Show the delegate from district 1 in election.,SELECT delegate FROM election,0
2066,election,Who is the delegate of district 1 in the elections?,SELECT election.delegate FROM election WHERE election.District = '1' ,1
2067,election,Show the delegate and committee information of elections.,"SELECT election.delegate ,committee FROM election",1
2068,election,What are the delegate and committee information for each election record?,"SELECT delegate ,committee FROM election GROUP BY election.election_id",1
2069,election,How many distinct governors are there?,SELECT COUNT(DISTINCT(party.Governor)) FROM party,1
2070,election,Count the number of distinct governors.,SELECT COUNT(DISTINCT(party.Governor)) FROM party,1
2071,election,Show the lieutenant governor and comptroller from the democratic party.,"SELECT lieutenant_governor ,comptroller FROM party",0
2072,election,Who are the lieutenant governor and comptroller from the democratic party?,"SELECT lieutenant_governor ,comptroller FROM party",0
2073,election,"In which distinct years was the governor ""Eliot Spitzer""?",SELECT DISTINCT(party.Year) FROM party WHERE party.Governor  = 'Eliot Spitzer' ,1
2074,election,"Find the distinct years when the governor was named ""Eliot Spitzer"".",SELECT DISTINCT(party.Year) FROM party WHERE party.Governor  = 'Eliot Spitzer' ,1
2075,election,Show all the information about election.,SELECT population FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID,0
2076,election,Return all the information for each election record.,SELECT population FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID GROUP BY T2.election_id,0
2077,election,Show the delegates and the names of county they belong to.,SELECT T2.delegate FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID,0
2078,election,"What are the delegate and name of the county they belong to, for each county?",SELECT T2.delegate FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID GROUP BY T1.county_id,0
2079,election,Which delegates are from counties with population smaller than 100000?,SELECT delegate FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID WHERE T1.Population < '100000' ,0
2080,election,Find the delegates who are from counties with population below 100000.,SELECT delegate FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID WHERE T1.Population < '100000' ,0
